id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
930241859662267593,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,318932302,Carolina,BENIMACLET,BENIMACLET,39.4847759,-0.3584548,Private room,35,1,0,,,1,364,0,
930256395992759601,Rental unit in València · 2 bedrooms · 3 beds · 1.5 baths,500117969,Tamara,EXTRAMURS,ARRANCAPINS,39.4648298,-0.3882079,Entire home/apt,219,4,2,2023-08-24,2,4,98,2,
929666202507120423,Rental unit in València · 3 bedrooms · 3 beds · 1 bath,524083689,Marco,CIUTAT VELLA,SANT FRANCESC,39.470858891482436,-0.37844004821190474,Entire home/apt,71,1,0,,,1,315,0,
930286114285029776,Rental unit in València · 1 bedroom · 1 bed · 1 bath,6364514,Jose,LA SAIDIA,TORMOS,39.48707,-0.37859,Private room,43,1,1,2023-07-23,0.54,2,242,1,
929678892454025799,Rental unit in València · ★New · 2 bedrooms · 2 beds · 2 baths,350512254,Adenzo Center Flats,L'EIXAMPLE,RUSSAFA,39.46023,-0.37895,Entire home/apt,148,2,1,2023-07-24,0.55,9,301,1,
929764959860229840,Rental unit in València · 1 bedroom · 1 bed · 1 bath,114864057,Nathalia,ALGIROS,L'ILLA PERDUDA,39.46842,-0.33808,Private room,50,8,0,,,10,196,0,
933432326912486084,Loft in València · ★4.83 · 1 bedroom · 1 bed · 1 bath,522293199,Alberto,ALGIROS,CIUTAT JARDI,39.47219,-0.34759,Entire home/apt,82,2,6,2023-09-04,2.86,11,70,6,
930322839629497964,Rental unit in València · 1 bedroom · 1 bed · 2 baths,506841622,Alberto,LA SAIDIA,MARXALENES,39.48442,-0.38106,Private room,31,6,0,,,32,0,0,
933473463019597590,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,147721326,Ruby,JESUS,LA RAIOSA,39.45615191142269,-0.38892533630132675,Private room,32,1,16,2023-09-01,7.74,2,318,16,
933673009440239444,Rental unit in València · ★New · 6 bedrooms · 6 beds · 2 baths,5946580,Nahuel,CIUTAT VELLA,EL CARME,39.47773,-0.38263,Entire home/apt,150,4,2,2023-08-19,1.43,31,75,2,
930331566237160631,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,524271153,Kris,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4571670183506,-0.35892957073980075,Private room,58,2,3,2023-08-27,1.43,1,87,3,
930340707176287710,Rental unit in València · 1 bedroom · 1 bed · 2 baths,506841622,Alberto,LA SAIDIA,MARXALENES,39.48418393484863,-0.3802858373749781,Private room,45,7,1,2023-09-01,1,32,0,1,
933678760160940569,Rental unit in València · ★New · 7 bedrooms · 7 beds · 2 baths,5946580,Nahuel,CIUTAT VELLA,SANT FRANCESC,39.4694,-0.37511,Entire home/apt,175,4,0,,,31,65,0,
933688098199336079,Rental unit in Valencia · ★New · 4 bedrooms · 4 beds · 1.5 baths,5946580,Nahuel,CIUTAT VELLA,EL CARME,39.47639910064809,-0.3836735314516565,Entire home/apt,90,5,1,2023-08-18,1,31,137,1,
933696121371813346,Rental unit in València · ★3.67 · 4 bedrooms · 5 beds · 1.5 baths,5946580,Nahuel,CIUTAT VELLA,EL CARME,39.47811199014394,-0.38207659931214216,Entire home/apt,95,4,3,2023-08-18,2.09,31,45,3,
933760536610132633,Rental unit in València · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,491791414,Oskar,RASCANYA,ELS ORRIOLS,39.49509897163964,-0.3691506527483606,Private room,32,2,11,2023-09-13,5.89,2,77,11,
930342858212239116,Rental unit in València · ★4.13 · 3 bedrooms · 3 beds · 1.5 baths,49186291,Catalina,CIUTAT VELLA,EL CARME,39.47871,-0.37698,Entire home/apt,140,1,8,2023-08-26,3.87,4,76,8,
930361025174089873,Rental unit in València · 1 bedroom · 1 bed · 2 baths,506841622,Alberto,LA SAIDIA,MARXALENES,39.486029638325505,-0.3803162125804383,Private room,45,10,1,2023-07-17,0.48,32,0,1,
933809064518970927,Rental unit in València · ★New · 3 bedrooms · 3 beds · 1.5 baths,58325872,Sophia,RASCANYA,ELS ORRIOLS,39.493831512558856,-0.3719057033628742,Entire home/apt,112,28,1,2023-08-19,1,2,194,1,
930364250104544821,Rental unit in València · ★5.0 · 2 bedrooms · 2 beds · 1 bath,125742381,Milagro,QUATRE CARRERES,MONT-OLIVET,39.45961,-0.36439,Entire home/apt,246,7,3,2023-08-13,1.43,2,152,3,
933815275529738754,Rental unit in Valencia · ★New · 1 bedroom · 1 bed · 1 bath,332913735,Carlos Andres,L'OLIVERETA,TRES FORQUES,39.4652180779981,-0.3993428263224903,Private room,36,1,2,2023-08-13,1.07,3,363,2,
933849812710255736,Rental unit in València · ★New · 1 bedroom · 1 bed · 2 shared baths,500372033,Anahit,POBLATS MARITIMS,EL GRAU,39.462430865656955,-0.33312997947867967,Private room,37,5,1,2023-09-02,1,20,47,1,
933853377998669698,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,500372033,Anahit,RASCANYA,ELS ORRIOLS,39.49485050458298,-0.37154630415741335,Private room,26,5,1,2023-08-10,0.79,20,86,1,
933882617464754865,Rental unit in València · ★New · 3 bedrooms · 4 beds · 1 bath,8709465,Wouter & Mandy,CIUTAT VELLA,EL PILAR,39.4717098,-0.3815843,Entire home/apt,115,3,1,2023-07-25,0.56,1,240,1,
930383497487844113,Rental unit in València · 3 bedrooms · 3 beds · 3 baths,5953191,Gema,BENIMACLET,BENIMACLET,39.4858536,-0.3639311,Entire home/apt,115,4,0,,,1,86,0,
933941601141766926,Bed and breakfast in València · ★New · 1 bedroom · 1 bed · 1 shared bath,520388182,Ilyass,LA SAIDIA,MARXALENES,39.48422,-0.38071,Private room,50,1,1,2023-07-26,0.57,1,364,1,
930917102635583147,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,503388994,Solucionesaci S.L.,CAMINS AL GRAU,CAMI FONDO,39.4646638,-0.3544575,Private room,37,2,0,,,5,322,0,
933942376816929526,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,525226402,Andreina,JESUS,LA RAIOSA,39.45760131369123,-0.3894564136862755,Private room,40,1,14,2023-09-10,7.24,1,73,14,
930926461150554037,Rental unit in València · ★4.40 · 2 bedrooms · 4 beds · 1 bath,13655208,Mariano,CIUTAT VELLA,SANT FRANCESC,39.47255,-0.37559,Entire home/apt,145,2,5,2023-08-18,2.38,1,306,5,
933954964680854881,Rental unit in València · ★4.25 · 1 bedroom · 1 bed · 1 bath,525245445,Juliana,BENICALAP,BENICALAP,39.48790340813609,-0.3939712420105934,Entire home/apt,69,1,4,2023-08-19,2.40,1,68,4,
930946056166562571,Rental unit in València · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,524431499,Rocsana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47076750161743,-0.3250186890363693,Entire home/apt,110,3,6,2023-09-03,3.27,1,254,6,
933986921015540220,Rental unit in València · ★New · 1 bedroom · 1 bed · 1.5 shared baths,476345026,Valter,EXTRAMURS,LA PETXINA,39.472315983716804,-0.3938181562430242,Private room,36,2,2,2023-08-19,1.46,1,85,2,
931003865070128258,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,524447180,Valentina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46746,-0.33504,Private room,35,1,3,2023-08-18,1.80,1,361,3,
934056749987203971,Rental unit in València · ★4.75 · 1 bedroom · 1 bed · 1 bath,178179519,We Love Vacational,CIUTAT VELLA,SANT FRANCESC,39.46900000392462,-0.37398191727489083,Entire home/apt,100,2,4,2023-09-10,2.35,3,119,4,
934066017836522401,casa particular in València · ★New · 5 bedrooms · 5 beds · 2 baths,525284141,Jose Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.479158955267835,-0.32579310968741093,Entire home/apt,240,7,0,,,1,62,0,
934140864562117126,Guesthouse in València · ★New · 1 bedroom · 1 bed · 1 bath,461479865,Jessica,ALGIROS,L'ILLA PERDUDA,39.47133052020737,-0.3406741462357227,Private room,29,28,0,,,3,235,0,
931018753833470797,Rental unit in València · ★New · 1 bedroom · 1 bed · Private half-bath,262589399,Taylanne,ALGIROS,CIUTAT JARDI,39.47219495125435,-0.3410516611000336,Private room,35,1,2,2023-08-07,1.36,2,133,2,
931042374680252834,Rental unit in València · ★New · 1 bedroom · 1 bed · 1.5 shared baths,262589399,Taylanne,ALGIROS,CIUTAT JARDI,39.47318269741537,-0.3434920683503151,Private room,40,1,1,2023-08-15,0.91,2,315,1,
934152289514989015,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,524722970,Dorling,RASCANYA,TORREFIEL,39.490777831328685,-0.3817111998796463,Private room,23,1,2,2023-08-20,2,2,57,2,
931132951487727845,Home in València · ★New · 1 bedroom · 1 bed · 1 bath,400093579,Fernando,CAMPANAR,CAMPANAR,39.4796841,-0.3948823,Private room,52,1,0,,,2,0,0,
934202022044426224,Rental unit in València · ★5.0 · 2 bedrooms · 2 beds · 2 baths,378266096,About Your Solutions,CIUTAT VELLA,SANT FRANCESC,39.46967,-0.37543,Entire home/apt,267,3,3,2023-09-11,2.73,1,156,3,
931192272080818307,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,96307902,Anne,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47422895830403,-0.332237433686606,Private room,22,1,1,2023-09-11,1,9,255,1,
931192669285055950,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,524505340,Liseña,LA SAIDIA,MORVEDRE,39.48426138580524,-0.3781042993068695,Shared room,75,2,0,,,1,179,0,
931255016876977503,Loft in València · ★4.33 · 2 bedrooms · 3 beds · 1 bath,9016625,Jean Marc,QUATRE CARRERES,EN CORTS,39.45601,-0.37393,Entire home/apt,98,2,6,2023-09-08,2.86,7,66,6,
931310534408518182,Rental unit in Valencia · ★4.60 · 1 bedroom · 1 bed · 1 private bath,149615756,Sheila,JESUS,CAMI REAL,39.43969979828505,-0.39055511355400085,Private room,35,1,5,2023-09-10,2.78,2,64,5,
931345426346310218,Guesthouse in València · ★4.55 · 1 bedroom · 1 bed · 2 baths,524541162,Nahir Dara,JESUS,SANT MARCEL.LI,39.44522901261723,-0.3920035457309501,Private room,37,1,11,2023-09-10,5.89,2,260,11,
934209278790712839,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 private bath,525331599,Jean Kiler,EXTRAMURS,LA PETXINA,39.4758743577997,-0.39420386192725515,Private room,35,1,5,2023-08-27,3.41,1,77,5,
931631956174286394,Rental unit in València · ★New · 3 bedrooms · 3 beds · 1 bath,75077550,Celia,L'EIXAMPLE,RUSSAFA,39.4594364287537,-0.37310797408769,Entire home/apt,430,1,0,,,1,192,0,
934258878858338057,Rental unit in València · ★4.33 · 2 bedrooms · 3 beds · 1 bath,126990480,Elena,BENICALAP,BENICALAP,39.48709,-0.39627,Entire home/apt,95,2,3,2023-08-20,2.14,3,76,3,
934462670332041809,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,96307902,Anne,POBLATS MARITIMS,BETERO,39.475431,-0.3347444,Private room,36,1,3,2023-09-10,2.31,9,359,3,
934504285041524218,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,525396779,GuestReady,CIUTAT VELLA,EL MERCAT,39.47445,-0.38094,Entire home/apt,56,1,0,,,1,289,0,
931650794255838885,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,449285396,Paula,POBLATS MARITIMS,LA MALVA-ROSA,39.48164,-0.32771,Private room,35,6,3,2023-07-28,1.55,1,151,3,
934510854779492202,Rental unit in València · ★New · 2 bedrooms · 3 beds · 2 baths,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.45890881854464,-0.37196766194480047,Entire home/apt,79,1,1,2023-08-11,0.81,166,260,1,
934511179812624969,Rental unit in València · ★New · 2 bedrooms · 3 beds · 2 baths,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46011,-0.37036,Entire home/apt,79,1,1,2023-08-24,1,166,218,1,
934524491371173240,Rental unit in València · ★New · 2 bedrooms · 2 beds · 1 bath,38904680,Baptiste,CIUTAT VELLA,LA SEU,39.477110819275936,-0.375842698371321,Entire home/apt,110,4,2,2023-08-20,1.62,2,312,2,
931746134325482136,Rental unit in València · ★New · 3 bedrooms · 3 beds · 2 baths,5946580,Nahuel,LA SAIDIA,TRINITAT,39.48554950117219,-0.3654211387038231,Entire home/apt,115,5,1,2023-08-29,1,31,44,1,
934556587966957943,Rental unit in Valencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,478228773,Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.48072219412685,-0.3281550946671684,Private room,36,1,7,2023-09-13,4.77,1,246,7,
934628032009653617,Rental unit in València · ★4.86 · 3 bedrooms · 4 beds · 1 bath,50518928,Virginia,CAMINS AL GRAU,LA CREU DEL GRAU,39.460269823976084,-0.3423956450682281,Entire home/apt,96,3,7,2023-09-04,3.44,1,20,7,
931820345896837461,Rental unit in València · ★4.57 · 1 bedroom · 1 bed · 1 bath,502331085,Laura,CIUTAT VELLA,SANT FRANCESC,39.46784379748575,-0.3774438053369522,Entire home/apt,75,1,7,2023-08-31,3.28,1,87,7,
934651268792662069,Rental unit in València · ★5.0 · 2 bedrooms · 3 beds · 2 baths,22997268,Juan,POBLATS MARITIMS,LA MALVA-ROSA,39.4832081,-0.3270117,Entire home/apt,112,3,5,2023-09-14,3.66,2,141,5,
934681205269109543,Rental unit in València · ★4.80 · 1 bedroom · 1 bed · 1 private bath,299540873,Cecilia,QUATRE CARRERES,EN CORTS,39.4569157,-0.372443,Private room,55,1,15,2023-09-15,7.89,2,345,15,
931915169828602827,Rental unit in València · ★5.0 · 3 bedrooms · 1 bed · 1 shared bath,471916725,Sussan,L'OLIVERETA,NOU MOLES,39.4726394,-0.3988061,Private room,31,1,3,2023-09-12,1.50,1,352,3,
931949989776948058,Rental unit in València · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,521595212,María,POBLATS DEL SUD,LA TORRE,39.43348639602663,-0.38974163187755645,Private room,28,1,16,2023-09-05,7.62,2,322,16,
934710861398502270,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,445084539,Silvia Y Mateo,PATRAIX,PATRAIX,39.46055,-0.38966,Entire home/apt,74,3,2,2023-08-23,1.87,1,0,2,
931986919808899933,Rental unit in València · ★New · 1 bedroom · 2 beds · 1 bath,229818365,Nicoleta,CIUTAT VELLA,SANT FRANCESC,39.47163351689164,-0.3763262253727844,Entire home/apt,81,1,0,,,1,48,0,
934770815992454033,Rental unit in València · ★New · 2 bedrooms · 2 beds · 1 bath,524635391,Ayres,L'EIXAMPLE,EL PLA DEL REMEI,39.465195557104586,-0.37345256131650817,Entire home/apt,104,6,1,2023-08-19,1,1,136,1,
932016507470028865,Rental unit in València · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,524722970,Dorling,RASCANYA,TORREFIEL,39.490777831328685,-0.3817111998796463,Private room,26,1,18,2023-08-27,8.44,2,51,18,
932246698433288340,Rental unit in València · ★4.33 · 2 bedrooms · 2 beds · 1 bath,215393344,Geral,L'EIXAMPLE,RUSSAFA,39.46102084614322,-0.3763638809323311,Entire home/apt,140,1,6,2023-08-27,2.86,3,257,6,
934849029207313714,Home in València · ★4.33 · 1 bedroom · 1 bed · 1 bath,460549064,Vivienda,POBLATS MARITIMS,LA MALVA-ROSA,39.481902150311754,-0.3272489458322525,Private room,47,2,3,2023-08-31,2.73,4,5,3,
935005446875108739,Rental unit in València · ★3.86 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,L'EIXAMPLE,RUSSAFA,39.465,-0.37666,Private room,43,2,7,2023-08-27,4.12,10,82,7,
932279705357779845,Farm stay in València · ★New · 1 bedroom · 4 beds · 2.5 baths,484708036,Santiago,POBLATS MARITIMS,NATZARET,39.44580660302044,-0.33520016213751813,Entire home/apt,137,1,0,,,1,358,0,
932281742734471355,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,500343338,Cristobal,L'EIXAMPLE,LA GRAN VIA,39.46466,-0.37072,Entire home/apt,53,6,2,2023-08-21,1.76,10,4,2,
935008682847650275,Rental unit in València · ★4.73 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,L'EIXAMPLE,RUSSAFA,39.46686694672964,-0.3765254999353253,Private room,48,2,11,2023-09-11,6.35,10,72,11,
935009679973340437,Rental unit in València · ★4.50 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,EXTRAMURS,LA ROQUETA,39.46706,-0.37679,Private room,41,2,12,2023-09-13,6.92,10,74,12,
935010695510556875,Rental unit in València · ★4.22 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,L'EIXAMPLE,RUSSAFA,39.46697173430989,-0.37620580002750104,Private room,46,2,9,2023-09-06,5.29,10,77,9,
935011720367267559,Rental unit in València · ★4.36 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,L'EIXAMPLE,RUSSAFA,39.46493,-0.3767,Private room,47,2,11,2023-09-13,6.11,10,81,11,
935013109222403440,Rental unit in València · ★4.33 · 1 bedroom · 1 bed · 1 bath,491644424,Danila,L'EIXAMPLE,EL PLA DEL REMEI,39.46726987465377,-0.37453767346234457,Private room,55,2,12,2023-09-13,7.06,10,81,12,
935196324043353009,Guesthouse in València · ★New · 1 bedroom · 1 bed · 2 baths,244793926,Consuelo,RASCANYA,ELS ORRIOLS,39.4942839,-0.3698886,Private room,30,1,0,,,1,167,0,
932304012678132807,Rental unit in València · ★4.22 · 1 bedroom · 2 beds · 1 bath,406330114,Ruben,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46606749790256,-0.33146001398563385,Entire home/apt,104,2,9,2023-08-25,4.03,8,351,9,
935199011220356343,Rental unit in València · ★New · 2 bedrooms · 9 beds · 2 baths,340227369,Sitrain 21,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4555525,-0.3604067,Entire home/apt,277,3,0,,,1,163,0,
932339791734610385,Home in València · ★4.40 · 1 bedroom · 2 beds · 1 bath,9016625,Jean Marc,QUATRE CARRERES,EN CORTS,39.45544535548156,-0.37350005952453413,Entire home/apt,86,2,10,2023-09-06,4.84,7,74,10,
932345611912893283,Rental unit in València · ★New · 1 bedroom · 3 beds · 1 bath,522649454,Pau,BENICALAP,CIUTAT FALLERA,39.4974400621303,-0.399032186867574,Entire home/apt,37,100,2,2023-08-27,1.43,4,131,2,
932352438394197702,Serviced apartment in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,72009114,Ciutat Vella,CIUTAT VELLA,EL PILAR,39.47552,-0.3815,Entire home/apt,62,1,8,2023-08-26,5.11,11,302,8,VT-572426
932362653588439155,Rental unit in València · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,500372033,Anahit,RASCANYA,ELS ORRIOLS,39.49611279161347,-0.37026354547301166,Private room,38,5,3,2023-08-09,1.76,20,0,3,
932366124312415688,Rental unit in València · ★New · 1 bedroom · 1 bed · 2 shared baths,500372033,Anahit,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46446,-0.3335,Private room,48,5,1,2023-08-08,0.75,20,0,1,
935215810390122055,Rental unit in València · ★4.20 · 4 bedrooms · 4 beds · 1 bath,341386847,Belizario,BENIMACLET,BENIMACLET,39.4840941,-0.3576437,Private room,29,1,5,2023-09-05,2.73,1,248,5,
932369971512618003,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,524803486,Agustin,CAMINS AL GRAU,ALBORS,39.46955,-0.35365,Private room,43,1,0,,,1,364,0,
932382114214223958,Rental unit in València · ★New · 2 bedrooms · 3 beds · 1 bath,524806754,Martha,ALGIROS,L'ILLA PERDUDA,39.46792,-0.33683,Entire home/apt,121,1,2,2023-08-30,1.25,1,351,2,
932447038753333072,Home in València · ★New · 3 bedrooms · 3 beds · 1.5 baths,27900320,Daniel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.467889728340076,-0.3241872308113909,Entire home/apt,114,8,1,2023-09-02,1,2,72,1,
932471812675273831,Rental unit in València · ★4.67 · 1 bedroom · 2 beds · 1 bath,350512254,Adenzo Center Flats,EXTRAMURS,EL BOTANIC,39.47698030000001,-0.3850236,Entire home/apt,114,3,3,2023-08-17,1.80,9,334,3,
932485065053692439,Home in València · ★New · 2 bedrooms · 3 beds · 1 bath,5946580,Nahuel,CAMINS AL GRAU,AIORA,39.4648201676778,-0.3378007560968399,Entire home/apt,150,6,0,,,31,279,0,
932501453327757591,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 shared bath,31515517,Nicola,CAMINS AL GRAU,ALBORS,39.46774620289838,-0.353259895001404,Private room,51,1,2,2023-09-10,0.98,1,55,2,
935229470012721749,Home in València · ★New · 1 bedroom · 1 bed · 1 shared bath,144621272,Alejandro,QUATRE CARRERES,MONT-OLIVET,39.4577367,-0.3615049,Private room,41,3,1,2023-08-13,0.86,1,140,1,
932510304062428020,Rental unit in València · ★New · 2 bedrooms · 2 beds · 1 bath,524846324,Laura,POBLATS MARITIMS,NATZARET,39.4484403,-0.3320584,Entire home/apt,89,1,2,2023-09-13,2,1,330,2,
932537139164522139,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · Half-bath,462802151,Maria,EL PLA DEL REAL,MESTALLA,39.47306781828898,-0.3547767922282219,Private room,40,1,3,2023-08-26,1.76,1,240,3,
932716147565056880,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,372582117,Anggelo,L'OLIVERETA,LA FONTSANTA,39.46634,-0.40876,Private room,40,1,0,,,1,364,0,
933058973635228127,Rental unit in València · ★New · 1 bedroom · 1 bed · 1.5 shared baths,463390154,Carolina,QUATRE CARRERES,MONT-OLIVET,39.46092402238119,-0.36619747160984567,Shared room,31,1,0,,,1,361,0,
933073054106522492,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,400448714,MyCO,QUATRE CARRERES,MONT-OLIVET,39.46127,-0.3646,Private room,40,29,0,,,30,303,0,
935241649200618172,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,218278585,Marcos,CIUTAT VELLA,EL MERCAT,39.47529873683734,-0.37921994621965766,Private room,86,5,1,2023-08-09,0.77,1,208,1,
935263750718092310,Rental unit in València · ★New · 1 bedroom · 1 bed · 1 bath,78549788,Angel,CIUTAT VELLA,EL MERCAT,39.47309,-0.37754,Entire home/apt,163,3,2,2023-08-10,1.18,1,233,2,
